Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554945,1645133555204,133234,133235,33
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,39
Thu Feb 17 13:32:35 PST 2022,GET,257,201,1645133554946,1645133555203,133234,133235,45
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,20
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,15
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,23
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,9
Thu Feb 17 13:32:35 PST 2022,GET,286,201,1645133554944,1645133555230,133234,133235,60
Thu Feb 17 13:32:35 PST 2022,GET,285,201,1645133554945,1645133555230,133234,133235,30
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,14
Thu Feb 17 13:32:35 PST 2022,GET,261,201,1645133554943,1645133555204,133234,133235,4
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554946,1645133555204,133234,133235,1
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554946,1645133555204,133234,133235,37
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,19
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,51
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554946,1645133555204,133234,133235,11
Thu Feb 17 13:32:35 PST 2022,GET,261,201,1645133554943,1645133555204,133234,133235,3
Thu Feb 17 13:32:35 PST 2022,GET,261,201,1645133554943,1645133555204,133234,133235,0
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,28
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,18
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554945,1645133555204,133234,133235,41
Thu Feb 17 13:32:35 PST 2022,GET,289,201,1645133554943,1645133555232,133234,133235,40
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,63
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,44
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,56
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,34
Thu Feb 17 13:32:35 PST 2022,GET,256,201,1645133554947,1645133555203,133234,133235,54
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,24
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,6
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,50
Thu Feb 17 13:32:35 PST 2022,GET,271,201,1645133554948,1645133555219,133234,133235,42
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,16
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,13
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554945,1645133555204,133234,133235,7
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,32
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,59
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554945,1645133555204,133234,133235,2
Thu Feb 17 13:32:35 PST 2022,GET,257,201,1645133554946,1645133555203,133234,133235,35
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,49
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554946,1645133555204,133234,133235,47
Thu Feb 17 13:32:35 PST 2022,GET,256,201,1645133554947,1645133555203,133234,133235,25
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,5
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,21
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,29
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,17
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,27
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,43
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554946,1645133555204,133234,133235,36
Thu Feb 17 13:32:35 PST 2022,GET,257,201,1645133554946,1645133555203,133234,133235,38
Thu Feb 17 13:32:35 PST 2022,GET,256,201,1645133554947,1645133555203,133234,133235,62
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,61
Thu Feb 17 13:32:35 PST 2022,GET,257,201,1645133554946,1645133555203,133234,133235,8
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,31
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,58
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,57
Thu Feb 17 13:32:35 PST 2022,GET,290,201,1645133554944,1645133555234,133234,133235,26
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,22
Thu Feb 17 13:32:35 PST 2022,GET,258,201,1645133554945,1645133555203,133234,133235,55
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554944,1645133555203,133234,133235,53
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554943,1645133555203,133234,133235,52
Thu Feb 17 13:32:35 PST 2022,GET,260,201,1645133554944,1645133555204,133234,133235,10
Thu Feb 17 13:32:35 PST 2022,GET,259,201,1645133554945,1645133555204,133234,133235,46
Thu Feb 17 13:32:35 PST 2022,GET,261,201,1645133554943,1645133555204,133234,133235,48
Thu Feb 17 13:32:35 PST 2022,GET,261,201,1645133554943,1645133555204,133234,133235,12
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555229,1645133555321,133235,133235,15
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555230,1645133555321,133235,133235,60
Thu Feb 17 13:32:35 PST 2022,GET,89,201,1645133555232,1645133555321,133235,133235,40
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555229,1645133555321,133235,133235,20
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555230,1645133555321,133235,133235,9
Thu Feb 17 13:32:35 PST 2022,GET,89,201,1645133555232,1645133555321,133235,133235,54
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555230,1645133555321,133235,133235,23
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555229,1645133555322,133235,133235,45
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555230,1645133555322,133235,133235,14
Thu Feb 17 13:32:35 PST 2022,GET,94,201,1645133555228,1645133555322,133235,133235,33
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555232,1645133555322,133235,133235,41
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555232,1645133555322,133235,133235,56
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555229,1645133555322,133235,133235,39
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555232,1645133555322,133235,133235,51
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555231,1645133555323,133235,133235,1
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555232,1645133555323,133235,133235,44
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555231,1645133555323,133235,133235,37
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555232,1645133555323,133235,133235,11
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555232,1645133555323,133235,133235,0
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555233,1645133555323,133235,133235,5
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555233,1645133555323,133235,133235,32
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555233,1645133555323,133235,133235,49
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555233,1645133555323,133235,133235,2
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555230,1645133555323,133235,133235,30
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555233,1645133555323,133235,133235,21
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555233,1645133555324,133235,133235,25
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555234,1645133555324,133235,133235,8
Thu Feb 17 13:32:35 PST 2022,GET,104,201,1645133555233,1645133555337,133235,133235,16
Thu Feb 17 13:32:35 PST 2022,GET,104,201,1645133555233,1645133555337,133235,133235,29
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555234,1645133555337,133235,133235,43
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555234,1645133555337,133235,133235,38
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555234,1645133555337,133235,133235,36
Thu Feb 17 13:32:35 PST 2022,GET,105,201,1645133555232,1645133555337,133235,133235,18
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555231,1645133555337,133235,133235,4
Thu Feb 17 13:32:35 PST 2022,GET,104,201,1645133555233,1645133555337,133235,133235,27
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555234,1645133555337,133235,133235,61
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555234,1645133555337,133235,133235,31
Thu Feb 17 13:32:35 PST 2022,GET,104,201,1645133555233,1645133555337,133235,133235,42
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555232,1645133555338,133235,133235,63
Thu Feb 17 13:32:35 PST 2022,GET,105,201,1645133555233,1645133555338,133235,133235,50
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555232,1645133555338,133235,133235,34
Thu Feb 17 13:32:35 PST 2022,GET,101,201,1645133555237,1645133555338,133235,133235,10
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555232,1645133555338,133235,133235,24
Thu Feb 17 13:32:35 PST 2022,GET,105,201,1645133555233,1645133555338,133235,133235,7
Thu Feb 17 13:32:35 PST 2022,GET,105,201,1645133555234,1645133555339,133235,133235,58
Thu Feb 17 13:32:35 PST 2022,GET,107,201,1645133555232,1645133555339,133235,133235,3
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555233,1645133555339,133235,133235,6
Thu Feb 17 13:32:35 PST 2022,GET,102,201,1645133555237,1645133555339,133235,133235,48
Thu Feb 17 13:32:35 PST 2022,GET,107,201,1645133555232,1645133555339,133235,133235,19
Thu Feb 17 13:32:35 PST 2022,GET,102,201,1645133555237,1645133555339,133235,133235,53
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555233,1645133555339,133235,133235,47
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555233,1645133555339,133235,133235,13
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555233,1645133555339,133235,133235,35
Thu Feb 17 13:32:35 PST 2022,GET,107,201,1645133555232,1645133555339,133235,133235,28
Thu Feb 17 13:32:35 PST 2022,GET,105,201,1645133555234,1645133555339,133235,133235,26
Thu Feb 17 13:32:35 PST 2022,GET,102,201,1645133555237,1645133555339,133235,133235,12
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555233,1645133555339,133235,133235,17
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555236,1645133555339,133235,133235,22
Thu Feb 17 13:32:35 PST 2022,GET,103,201,1645133555237,1645133555340,133235,133235,46
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555234,1645133555340,133235,133235,62
Thu Feb 17 13:32:35 PST 2022,GET,107,201,1645133555233,1645133555340,133235,133235,59
Thu Feb 17 13:32:35 PST 2022,GET,104,201,1645133555236,1645133555340,133235,133235,55
Thu Feb 17 13:32:35 PST 2022,GET,106,201,1645133555234,1645133555340,133235,133235,57
Thu Feb 17 13:32:35 PST 2022,GET,110,201,1645133555237,1645133555347,133235,133235,52
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555321,1645133555413,133235,133235,60
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555321,1645133555414,133235,133235,9
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555321,1645133555414,133235,133235,15
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555322,1645133555414,133235,133235,51
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555322,1645133555414,133235,133235,14
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555321,1645133555414,133235,133235,23
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555323,1645133555414,133235,133235,32
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555323,1645133555414,133235,133235,5
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555323,1645133555414,133235,133235,49
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555322,1645133555414,133235,133235,56
Thu Feb 17 13:32:35 PST 2022,GET,90,201,1645133555324,1645133555414,133235,133235,21
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555322,1645133555413,133235,133235,45
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555322,1645133555413,133235,133235,33
Thu Feb 17 13:32:35 PST 2022,GET,94,201,1645133555321,1645133555415,133235,133235,20
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,1
Thu Feb 17 13:32:35 PST 2022,GET,93,201,1645133555322,1645133555415,133235,133235,41
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,37
Thu Feb 17 13:32:35 PST 2022,GET,91,201,1645133555324,1645133555415,133235,133235,25
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,11
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,44
Thu Feb 17 13:32:35 PST 2022,GET,94,201,1645133555321,1645133555415,133235,133235,40
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,2
Thu Feb 17 13:32:35 PST 2022,GET,92,201,1645133555323,1645133555415,133235,133235,0
