Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561002,1645133561191,133241,133241,201
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561002,1645133561191,133241,133241,144
Thu Feb 17 13:32:41 PST 2022,GET,188,201,1645133561003,1645133561191,133241,133241,207
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561001,1645133561192,133241,133241,252
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561003,1645133561192,133241,133241,200
Thu Feb 17 13:32:41 PST 2022,GET,190,201,1645133561002,1645133561192,133241,133241,203
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561003,1645133561192,133241,133241,167
Thu Feb 17 13:32:41 PST 2022,GET,192,201,1645133561000,1645133561192,133241,133241,169
Thu Feb 17 13:32:41 PST 2022,GET,190,201,1645133561002,1645133561192,133241,133241,254
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561001,1645133561192,133241,133241,148
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561001,1645133561192,133241,133241,168
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561003,1645133561192,133241,133241,161
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561003,1645133561192,133241,133241,40
Thu Feb 17 13:32:41 PST 2022,GET,192,201,1645133561000,1645133561192,133241,133241,248
Thu Feb 17 13:32:41 PST 2022,GET,190,201,1645133561002,1645133561192,133241,133241,255
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561001,1645133561192,133241,133241,151
Thu Feb 17 13:32:41 PST 2022,GET,190,201,1645133561003,1645133561193,133241,133241,205
Thu Feb 17 13:32:41 PST 2022,GET,192,201,1645133561001,1645133561193,133241,133241,250
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,174
Thu Feb 17 13:32:41 PST 2022,GET,192,201,1645133561001,1645133561193,133241,133241,249
Thu Feb 17 13:32:41 PST 2022,GET,190,201,1645133561003,1645133561193,133241,133241,84
Thu Feb 17 13:32:41 PST 2022,GET,193,201,1645133561000,1645133561193,133241,133241,171
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,145
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,146
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,202
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,173
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561004,1645133561193,133241,133241,87
Thu Feb 17 13:32:41 PST 2022,GET,191,201,1645133561002,1645133561193,133241,133241,172
Thu Feb 17 13:32:41 PST 2022,GET,193,201,1645133561001,1645133561194,133241,133241,251
Thu Feb 17 13:32:41 PST 2022,GET,188,201,1645133561006,1645133561194,133241,133241,197
Thu Feb 17 13:32:41 PST 2022,GET,189,201,1645133561004,1645133561193,133241,133241,116
Thu Feb 17 13:32:41 PST 2022,GET,198,201,1645133561006,1645133561204,133241,133241,241
Thu Feb 17 13:32:41 PST 2022,GET,203,201,1645133561001,1645133561204,133241,133241,170
Thu Feb 17 13:32:41 PST 2022,GET,198,201,1645133561006,1645133561204,133241,133241,243
Thu Feb 17 13:32:41 PST 2022,GET,199,201,1645133561006,1645133561205,133241,133241,245
Thu Feb 17 13:32:41 PST 2022,GET,198,201,1645133561007,1645133561205,133241,133241,90
Thu Feb 17 13:32:41 PST 2022,GET,204,201,1645133561001,1645133561205,133241,133241,150
Thu Feb 17 13:32:41 PST 2022,GET,204,201,1645133561001,1645133561205,133241,133241,149
Thu Feb 17 13:32:41 PST 2022,GET,204,201,1645133561001,1645133561205,133241,133241,253
Thu Feb 17 13:32:41 PST 2022,GET,201,201,1645133561004,1645133561205,133241,133241,43
Thu Feb 17 13:32:41 PST 2022,GET,198,201,1645133561007,1645133561205,133241,133241,91
Thu Feb 17 13:32:41 PST 2022,GET,200,201,1645133561006,1645133561206,133241,133241,242
Thu Feb 17 13:32:41 PST 2022,GET,202,201,1645133561004,1645133561206,133241,133241,196
Thu Feb 17 13:32:41 PST 2022,GET,202,201,1645133561004,1645133561206,133241,133241,117
